device_id,device_type,flow_duration_mean,packet_rate,byte_volume,port_entropy,unique_dest_ips,tcp_ratio,udp_ratio,iat_mean,iat_std
access-ctrl-03,access_controller,0.620522,10.098696,9799.053373,0.488141,3.48,0.798679,0.180132,0.235215,0.008067
thermostat-28,thermostat,0.678776,6.514281,5526.745299,0.480209,2.12,0.667726,0.306699,0.194521,0.015361
plug-25,smart_plug,0.423923,3.293382,1562.54348,0.051182,1.28,0.55342,0.483099,0.355419,0.0126
cam-007,camera,1.338247,67.583306,83374.121139,2.310811,11.37,0.574033,0.402412,0.098494,0.04153
sensor-21,sensor,0.427976,2.725403,944.138289,0.088912,1.25,0.859286,0.084295,0.308551,0.00306
router-20,router,0.906148,38.002182,61118.534906,1.831427,9.13,0.631229,0.381579,0.132964,0.019731
nvr-04,nvr,0.857245,24.050717,39062.314758,1.66021,4.91,0.689284,0.30125,0.164571,0.01525
access-ctrl-01,access_controller,0.77854,11.315013,14662.195468,0.679994,3.35,0.775205,0.215411,0.22997,0.014283
thermostat-13,thermostat,0.703342,5.836006,5698.957851,0.290061,0.58,0.737847,0.258575,0.199794,0.019967
plug-11,smart_plug,0.374686,2.855214,1505.574135,0.118343,2.05,0.422574,0.534891,0.327295,0.008443
cam-005,camera,1.432432,53.175081,103913.111359,2.160607,9.56,0.665268,0.313115,0.104055,0.041556
sensor-21,sensor,0.480518,3.467515,1195.494148,0.19248,3.63,0.869998,0.112073,0.277619,0.007123
router-17,router,0.924398,26.393258,63284.061005,1.886415,8.38,0.750803,0.235374,0.130953,0.016042
nvr-01,nvr,1.180573,16.349051,51995.335909,1.396522,3.48,0.720151,0.300641,0.196921,0.020843
access-ctrl-05,access_controller,0.74265,9.546892,14655.365241,0.680812,3.22,0.906053,0.094339,0.212771,0.009278
thermostat-13,thermostat,0.643824,6.035443,4248.938116,0.475516,1.85,0.684391,0.323145,0.215117,0.018831
plug-29,smart_plug,0.490636,2.151384,1802.905198,0.123104,1.03,0.452392,0.526419,0.336045,0.012257
cam-002,camera,1.499314,56.877953,95506.197788,1.98802,14.04,0.663519,0.333483,0.117808,0.043974
sensor-18,sensor,0.65311,3.310582,2787.273761,0.15064,3.98,0.907648,0.099424,0.25055,0.007171
router-02,router,0.796393,40.715576,72277.572935,2.069337,6.65,0.612517,0.393321,0.15542,0.027978
nvr-07,nvr,1.098525,16.74541,54937.185123,1.345107,4.25,0.814104,0.166477,0.208324,0.013563
access-ctrl-05,access_controller,0.633266,10.637649,10262.142044,0.779432,3.11,0.776475,0.176356,0.222941,0.012005
thermostat-09,thermostat,0.716771,6.487009,4351.044768,0.262175,4.07,0.680041,0.293573,0.230445,0.01784
plug-11,smart_plug,0.420968,2.846521,1437.476869,0.118908,1.91,0.52847,0.451167,0.336086,0.010783
cam-007,camera,1.439716,59.778297,89858.458325,2.80752,9.69,0.627956,0.402792,0.096927,0.03242
sensor-30,sensor,0.481682,5.783616,953.210733,0.184511,2.76,0.888512,0.091426,0.313896,0.011609
router-11,router,0.728414,41.600676,66038.825822,2.315413,9.55,0.653756,0.300492,0.137281,0.015232
nvr-02,nvr,0.92082,27.003462,54971.906125,1.348861,7.43,0.780198,0.210584,0.182834,0.020345
access-ctrl-02,access_controller,0.749762,9.798732,15102.108198,0.726193,0.92,0.764026,0.17009,0.228599,0.011936
thermostat-28,thermostat,0.817982,8.100882,4964.021905,0.379549,2.01,0.714716,0.229066,0.224377,0.018619
plug-31,smart_plug,0.343891,2.980435,1324.79042,0.127883,2.45,0.466311,0.538223,0.317686,0.013147
cam-003,camera,1.368838,46.956861,83294.655575,2.21076,6.34,0.54061,0.402063,0.104136,0.025222
sensor-07,sensor,0.658468,2.626184,1187.166197,0.082342,1.59,0.763495,0.201674,0.241731,0.011377
router-02,router,0.91908,32.41845,69955.502025,1.650586,9.72,0.617569,0.371356,0.165375,0.01666
nvr-03,nvr,1.046953,17.761173,39311.412629,1.498183,6.92,0.81702,0.154971,0.154775,0.018003
access-ctrl-05,access_controller,0.55183,7.280764,10179.519986,0.597116,3.82,0.789786,0.167042,0.24306,0.009584
thermostat-13,thermostat,0.711781,5.261409,4350.957906,0.407184,2.3,0.72032,0.270461,0.223225,0.014819
plug-19,smart_plug,0.348301,3.897721,962.589513,0.140732,0.83,0.474819,0.514461,0.302323,0.013452
cam-003,camera,1.35251,49.655259,74512.210793,1.872579,10.02,0.659707,0.367528,0.094134,0.02361
sensor-12,sensor,0.427078,4.387638,1389.848405,0.242254,3.63,0.903813,0.118876,0.319289,0.007914
router-08,router,0.742785,41.453386,61027.703861,1.992775,7.07,0.631147,0.388864,0.124774,0.02864
nvr-01,nvr,1.238531,18.333491,35681.712648,1.480621,4.67,0.784263,0.19254,0.219441,0.014687
access-ctrl-04,access_controller,0.732893,11.182783,13167.119283,0.737955,4.62,0.794957,0.175424,0.228172,0.006693
thermostat-13,thermostat,0.695812,6.378342,4247.833352,0.492847,2.19,0.77907,0.224475,0.218406,0.019919
plug-22,smart_plug,0.365547,3.960048,973.157047,0.11651,0.0,0.536812,0.425218,0.349855,0.011061
cam-001,camera,1.380231,53.99988,106202.224717,2.311893,5.6,0.721863,0.262094,0.10915,0.028877
sensor-30,sensor,0.562625,4.989796,1266.864739,0.21508,4.28,0.842717,0.173035,0.279822,0.004887
router-20,router,0.940298,30.160383,60760.457307,1.891669,12.06,0.695717,0.25319,0.11758,0.026035
nvr-02,nvr,1.18031,23.20854,40201.020184,1.740343,4.46,0.72252,0.255232,0.162,0.018281
access-ctrl-06,access_controller,0.793759,9.814374,8838.385668,0.555259,1.48,0.878332,0.15034,0.221512,0.014178
thermostat-04,thermostat,0.629589,7.290285,4735.992462,0.326119,1.1,0.654639,0.323548,0.204737,0.013011
plug-31,smart_plug,0.36964,3.500892,1455.679558,0.089599,2.15,0.551961,0.444776,0.306169,0.011322
cam-003,camera,1.10668,42.744794,85222.362553,1.943934,12.67,0.57965,0.362741,0.088786,0.035982
sensor-21,sensor,0.549746,2.786967,2979.800511,0.254193,2.32,0.84972,0.120503,0.253933,0.006065
router-05,router,0.910493,26.857696,53350.025981,2.331295,9.38,0.617329,0.328929,0.143432,0.029537
nvr-04,nvr,1.106689,28.563115,36715.876452,1.717495,5.4,0.805513,0.207045,0.21024,0.010876
access-ctrl-02,access_controller,0.70953,11.260017,9926.479065,0.767448,1.43,0.819769,0.134641,0.252505,0.008145
thermostat-16,thermostat,0.744028,5.948224,5244.620443,0.472944,1.81,0.626439,0.331868,0.209463,0.017756
plug-22,smart_plug,0.389624,2.457855,1339.83021,0.154132,0.55,0.447551,0.529618,0.358935,0.010309
cam-005,camera,1.154345,64.051398,85691.494024,2.028406,12.21,0.589373,0.391779,0.112006,0.037545
sensor-12,sensor,0.639374,3.817744,2406.789441,0.110511,1.69,0.750886,0.213883,0.239734,0.006477
router-11,router,0.995324,26.356769,39495.400725,1.697214,6.24,0.722534,0.256859,0.126381,0.024937
nvr-05,nvr,1.296867,28.095899,48640.377743,1.672609,5.02,0.781415,0.226275,0.18428,0.016675
access-ctrl-01,access_controller,0.706322,11.897332,13056.591951,0.514631,2.14,0.776714,0.228426,0.24674,0.012068
thermostat-13,thermostat,0.770021,5.55581,5201.151823,0.475928,1.8,0.721793,0.214329,0.219481,0.018137
plug-11,smart_plug,0.422377,2.921486,817.935419,0.059812,0.53,0.48309,0.482913,0.348205,0.014755
cam-004,camera,1.10813,42.212129,95477.65662,2.5637,11.48,0.603348,0.389494,0.092751,0.031625
sensor-24,sensor,0.520292,5.742994,1335.98844,0.069786,4.03,0.839598,0.155575,0.287161,0.005564
router-05,router,1.090081,34.420769,52122.79951,2.376959,9.12,0.673545,0.259365,0.135723,0.027982
nvr-01,nvr,1.097985,16.239221,53661.744334,1.750366,3.76,0.741142,0.250775,0.16309,0.013835
access-ctrl-01,access_controller,0.72466,9.493618,11899.259754,0.492782,4.43,0.765977,0.205826,0.222144,0.01035
thermostat-13,thermostat,0.623333,5.887226,4443.738141,0.363103,3.71,0.694571,0.294852,0.221806,0.016396
plug-31,smart_plug,0.429301,3.551471,1223.369869,0.149573,1.8,0.511327,0.483151,0.346555,0.011594
cam-002,camera,1.079772,63.713497,79864.299219,2.541595,11.47,0.613218,0.389282,0.085232,0.023147
sensor-21,sensor,0.583747,4.2977,1738.14837,0.164303,1.79,0.846182,0.076733,0.251509,0.006953
router-02,router,1.004679,26.271022,41964.362418,2.124353,10.88,0.737211,0.225228,0.141054,0.023298
nvr-03,nvr,1.100187,25.566937,42413.556963,1.245567,4.53,0.836511,0.152136,0.205865,0.019985
access-ctrl-05,access_controller,0.572079,8.850603,11734.289215,0.738872,1.03,0.809092,0.180549,0.246933,0.007497
thermostat-24,thermostat,0.705275,5.378404,4703.217823,0.4566,3.56,0.671247,0.336646,0.22304,0.014488
plug-25,smart_plug,0.372745,3.683319,699.487648,0.121939,1.86,0.55034,0.399008,0.327308,0.007674
cam-003,camera,1.137983,48.288108,110648.928409,2.621063,7.08,0.652635,0.339433,0.076608,0.031332
sensor-24,sensor,0.591696,3.941473,1192.154976,0.195744,0.77,0.856606,0.10152,0.255607,0.010546
router-11,router,0.96227,39.642223,64574.720582,2.064754,10.31,0.637515,0.355056,0.142296,0.021611
nvr-01,nvr,1.109333,20.391216,51262.611964,1.301777,3.55,0.770673,0.239615,0.155715,0.017515
access-ctrl-04,access_controller,0.578622,10.724061,10159.815678,0.673274,4.47,0.801353,0.137371,0.213408,0.012358
thermostat-28,thermostat,0.763279,5.822303,5670.013533,0.394978,2.03,0.747752,0.253375,0.194121,0.015394
plug-14,smart_plug,0.388369,4.165016,1216.389374,0.117735,0.22,0.514786,0.492052,0.31905,0.015004
cam-004,camera,1.104851,65.378297,81092.802289,2.686296,11.99,0.622326,0.36179,0.096383,0.025478
sensor-24,sensor,0.64069,3.880864,1382.657194,0.217982,0.17,0.882182,0.094891,0.293089,0.008862
router-14,router,0.991262,44.240815,44067.787185,2.280779,9.45,0.624774,0.375301,0.139682,0.028721
nvr-06,nvr,0.858894,28.143695,41339.288185,1.559754,4.46,0.665543,0.268866,0.194755,0.010733
access-ctrl-07,access_controller,0.550809,8.529107,11443.326276,0.501972,1.44,0.81753,0.147506,0.223262,0.009773
thermostat-28,thermostat,0.667335,8.111592,4102.865529,0.390895,1.13,0.664597,0.341062,0.217578,0.011354
plug-29,smart_plug,0.382234,3.93535,964.659303,0.129741,2.13,0.442808,0.51256,0.318015,0.013488
cam-004,camera,1.398929,50.368151,91752.694681,2.086124,9.73,0.738047,0.249135,0.094504,0.033461
sensor-21,sensor,0.609118,5.833568,2154.368117,0.126483,2.98,0.777039,0.223177,0.314993,0.006142
router-17,router,1.058296,34.660328,66681.424589,2.236512,11.46,0.633354,0.349834,0.153588,0.030886
nvr-03,nvr,0.915244,28.141032,54595.342502,1.382665,5.81,0.735892,0.269084,0.20154,0.019048
access-ctrl-04,access_controller,0.60498,9.495257,12323.480549,0.548104,4.1,0.759877,0.216919,0.226654,0.012903
thermostat-09,thermostat,0.744143,8.394372,5253.925634,0.467281,0.81,0.71011,0.228732,0.221028,0.014073
plug-25,smart_plug,0.496795,3.049345,1803.383877,0.071007,1.87,0.440959,0.513368,0.309547,0.007838
cam-004,camera,1.388609,46.468749,75913.531618,2.423058,6.1,0.649759,0.357456,0.094258,0.025438
sensor-30,sensor,0.593614,5.672666,2835.694316,0.27282,0.57,0.803332,0.179496,0.251668,0.007639
router-02,router,0.788608,27.286126,47738.407752,1.673834,7.73,0.580949,0.422491,0.149602,0.019548
nvr-02,nvr,1.208101,26.935957,45202.066139,1.09978,4.73,0.790828,0.200839,0.14911,0.011135
access-ctrl-07,access_controller,0.789635,8.696501,13841.346183,0.735105,2.62,0.840136,0.139673,0.208879,0.008692
thermostat-09,thermostat,0.687291,7.677424,3690.462607,0.388701,2.26,0.750389,0.245806,0.22813,0.019552
plug-31,smart_plug,0.339992,2.339603,1261.590695,0.071093,0.57,0.564133,0.413959,0.347306,0.013599
cam-005,camera,1.32415,48.115548,92260.564189,2.089858,10.97,0.619241,0.380794,0.077062,0.040961
sensor-24,sensor,0.448193,3.254939,914.161386,0.150081,2.08,0.790804,0.178322,0.300081,0.008746
router-02,router,0.812311,37.036331,66249.211612,2.328355,9.79,0.64005,0.292729,0.113811,0.022114
nvr-01,nvr,1.095336,27.685779,53503.950552,1.664584,3.3,0.733901,0.256047,0.188004,0.013494
access-ctrl-07,access_controller,0.678383,8.4247,13439.557745,0.892771,3.01,0.835036,0.123846,0.256529,0.008946
thermostat-20,thermostat,0.622275,7.802728,5413.16224,0.408591,5.24,0.686928,0.338168,0.239791,0.018964
plug-19,smart_plug,0.437175,3.251864,1148.586429,0.050276,0.96,0.543881,0.465451,0.365127,0.008038
cam-003,camera,1.219522,60.626469,73803.268461,1.921295,12.79,0.663398,0.339322,0.094839,0.033182
sensor-21,sensor,0.466948,3.956638,1377.191698,0.133702,2.76,0.906343,0.090264,0.284942,0.006322
router-20,router,0.861365,34.20257,49681.205674,2.408222,12.23,0.637997,0.310224,0.146034,0.026104
nvr-05,nvr,1.064003,29.365794,39014.718739,1.475835,3.82,0.744303,0.197492,0.217592,0.010708
access-ctrl-07,access_controller,0.766769,9.231031,9847.807828,0.476961,2.54,0.790247,0.176622,0.247479,0.011792
thermostat-04,thermostat,0.666899,7.194282,5661.086893,0.286412,2.33,0.722702,0.262622,0.19794,0.01927
plug-11,smart_plug,0.467004,2.433064,921.556651,0.14295,2.88,0.505799,0.438879,0.359253,0.010086
cam-004,camera,1.177893,62.362641,94656.955505,1.815056,10.57,0.591455,0.437431,0.11522,0.043221
sensor-12,sensor,0.493461,4.052309,2339.295097,0.203285,1.85,0.751093,0.183755,0.279524,0.010657
router-08,router,1.05931,39.795563,64214.572229,1.892084,9.18,0.766829,0.276119,0.120912,0.016481
nvr-07,nvr,0.985685,21.470896,50383.155707,1.715865,3.95,0.750054,0.263209,0.186148,0.009488
access-ctrl-02,access_controller,0.77464,8.480098,10080.987323,0.531831,3.05,0.835352,0.143213,0.215179,0.010248
thermostat-16,thermostat,0.792087,5.512751,4597.927864,0.385483,4.15,0.713828,0.271315,0.241539,0.019691
plug-19,smart_plug,0.353106,2.036695,886.554624,0.09205,1.37,0.461905,0.52558,0.31232,0.013619
cam-006,camera,1.189203,51.773931,103612.346802,1.69246,11.68,0.662102,0.322166,0.073776,0.041907
sensor-21,sensor,0.631378,4.926008,1679.605135,0.241093,2.75,0.812041,0.176189,0.284668,0.010584
router-02,router,0.915454,38.023047,49364.53818,1.575328,6.33,0.715646,0.265768,0.159548,0.025547
nvr-05,nvr,1.182059,19.811748,32986.830691,1.238823,4.12,0.800935,0.204833,0.181487,0.011038
access-ctrl-06,access_controller,0.710324,10.863603,11321.379744,0.677012,4.4,0.818826,0.167494,0.238775,0.008429
thermostat-04,thermostat,0.798742,5.266584,4899.443814,0.497885,2.55,0.699614,0.290375,0.210019,0.018604
plug-25,smart_plug,0.333513,3.484112,1256.104994,0.07037,1.66,0.460378,0.510862,0.313302,0.013616
cam-003,camera,1.266471,53.650148,90270.503097,2.395579,15.49,0.655032,0.355175,0.116962,0.036135
sensor-27,sensor,0.479574,3.166917,2753.205432,0.097959,4.0,0.903194,0.058614,0.325188,0.00568
router-05,router,1.019174,27.584341,69037.741885,1.734586,9.1,0.642022,0.358911,0.142897,0.027911
nvr-03,nvr,1.286336,22.466609,46264.909829,1.49227,5.38,0.713143,0.28086,0.191573,0.020557
access-ctrl-01,access_controller,0.807807,11.190218,10568.523455,0.564748,4.88,0.83287,0.163952,0.214118,0.013059
thermostat-16,thermostat,0.833368,7.058916,4454.400914,0.339858,1.87,0.675083,0.350077,0.196078,0.01242
plug-19,smart_plug,0.510422,2.564273,1402.433948,0.145543,2.74,0.546304,0.447061,0.310551,0.01309
cam-001,camera,1.112266,44.647727,101967.356846,2.250181,8.44,0.60653,0.406672,0.102951,0.028973
sensor-27,sensor,0.572883,3.905629,1041.399535,0.101398,3.01,0.903903,0.104949,0.312312,0.008907
router-14,router,0.992192,31.454761,46369.151501,1.802554,8.23,0.634451,0.348952,0.131816,0.02023
nvr-05,nvr,1.215183,24.604369,45708.295281,1.148582,2.73,0.707864,0.292622,0.178105,0.017891
access-ctrl-07,access_controller,0.769784,10.705604,10845.201013,0.499888,2.61,0.836401,0.198052,0.214644,0.007334
thermostat-20,thermostat,0.655736,8.401847,3746.800313,0.405636,4.42,0.784691,0.178573,0.196726,0.01718
plug-25,smart_plug,0.437639,3.641732,752.799636,0.146583,0.47,0.532883,0.440121,0.339733,0.013951
cam-002,camera,1.241101,52.221182,106206.807698,2.446118,7.97,0.612621,0.387596,0.093389,0.024242
sensor-07,sensor,0.563213,4.475432,1104.123741,0.099965,0.56,0.878818,0.12998,0.237112,0.009981
router-20,router,0.889906,39.076575,48264.02486,1.830475,7.81,0.625798,0.374477,0.123693,0.024821
nvr-05,nvr,1.272257,23.903254,33888.232651,1.765595,5.21,0.736449,0.241411,0.200492,0.020023
access-ctrl-07,access_controller,0.735653,9.092946,10566.218286,0.8281,2.91,0.801877,0.240891,0.238117,0.012288
thermostat-20,thermostat,0.693605,7.779876,3520.188372,0.484042,3.47,0.694473,0.289114,0.195731,0.015842
plug-22,smart_plug,0.388796,2.150647,886.64524,0.081566,0.65,0.468044,0.54348,0.30559,0.011307
cam-002,camera,1.435511,63.155924,102786.39919,2.822426,6.82,0.592602,0.422176,0.096225,0.025626
sensor-30,sensor,0.665693,4.966788,992.340075,0.172056,4.11,0.878276,0.075616,0.268,0.010586
router-17,router,0.747637,28.530103,48480.531205,2.204533,4.81,0.658208,0.347189,0.145538,0.024469
nvr-02,nvr,0.967772,21.706585,44234.063248,1.412762,3.57,0.794712,0.173912,0.17404,0.010447
access-ctrl-04,access_controller,0.5586,11.102174,12669.854413,0.830095,3.9,0.869932,0.131942,0.270169,0.01148
thermostat-13,thermostat,0.832697,5.151183,4358.863796,0.334377,0.85,0.68269,0.318387,0.222673,0.016514
plug-31,smart_plug,0.491883,2.308293,1598.255143,0.128692,0.62,0.544526,0.438918,0.303205,0.013022
cam-003,camera,1.085092,65.140849,72544.091731,1.727497,8.39,0.559386,0.446776,0.074857,0.030797
sensor-12,sensor,0.449803,2.850038,2633.28279,0.244401,2.07,0.895703,0.105201,0.278526,0.005935
router-14,router,0.78216,43.526998,41411.119523,1.805795,9.18,0.625802,0.392455,0.156582,0.027862
nvr-06,nvr,1.215124,21.388456,39306.317784,1.634738,3.6,0.668954,0.315682,0.203059,0.014511
access-ctrl-01,access_controller,0.718298,9.81876,13143.426882,0.451741,5.13,0.735028,0.230075,0.223049,0.008959
thermostat-28,thermostat,0.648219,7.364048,5986.780458,0.433431,3.1,0.671798,0.291194,0.208429,0.014987
plug-19,smart_plug,0.388201,2.350969,1613.165721,0.157781,1.79,0.543803,0.450995,0.301157,0.007297
cam-002,camera,1.214394,50.94034,71941.969601,2.147073,10.94,0.56765,0.400509,0.077871,0.027757
sensor-24,sensor,0.588218,5.985478,2614.576888,0.267492,0.0,0.856186,0.121459,0.254818,0.011441
router-02,router,0.808701,41.946392,53624.791197,1.646671,8.17,0.652783,0.359498,0.136884,0.028536
nvr-05,nvr,1.18094,26.68587,53464.635277,1.798495,6.68,0.803996,0.177163,0.175088,0.018804
access-ctrl-02,access_controller,0.664087,9.441774,14159.688626,0.679348,1.54,0.881101,0.109418,0.254638,0.014186
thermostat-16,thermostat,0.828109,5.740736,3967.413118,0.452916,0.63,0.727244,0.210965,0.220192,0.014425
plug-11,smart_plug,0.369174,3.397806,1371.336085,0.111591,1.58,0.563591,0.430346,0.374503,0.01142
cam-004,camera,1.376762,48.407729,96170.612998,2.129913,7.93,0.575479,0.402282,0.099087,0.035148
sensor-24,sensor,0.580651,3.311971,2041.033965,0.208927,1.41,0.821322,0.118226,0.258095,0.008322
router-17,router,0.780794,29.326871,49188.028531,2.163232,8.77,0.665497,0.290343,0.135094,0.028371
nvr-06,nvr,1.24677,25.90214,60104.452474,1.699385,2.98,0.777422,0.218524,0.208514,0.017647
access-ctrl-03,access_controller,0.691564,10.548141,12784.704813,0.851309,2.3,0.790834,0.203328,0.2258,0.011297
thermostat-16,thermostat,0.67943,5.750978,4121.205937,0.365294,1.61,0.728117,0.271237,0.222844,0.013743
plug-19,smart_plug,0.50777,4.172467,1088.409892,0.153246,2.04,0.475793,0.471362,0.320985,0.011247
cam-001,camera,1.07201,59.390362,109572.86694,2.259424,7.76,0.687442,0.276026,0.087775,0.034033
sensor-12,sensor,0.57602,3.578884,2435.802038,0.271029,0.47,0.797658,0.197811,0.252227,0.004452
router-17,router,0.938407,38.763051,69460.245174,2.128661,6.45,0.755048,0.243133,0.117077,0.025373
nvr-01,nvr,0.89785,29.000099,40712.793544,1.626625,5.02,0.786757,0.1994,0.179052,0.013794
access-ctrl-03,access_controller,0.680163,8.543034,10860.366316,0.570137,2.23,0.808738,0.197862,0.237257,0.010738
thermostat-28,thermostat,0.675366,6.358289,5607.229636,0.27284,3.92,0.771824,0.233876,0.229751,0.01025
plug-25,smart_plug,0.411734,3.486008,1537.139892,0.129071,0.09,0.522227,0.494922,0.345226,0.010284
cam-004,camera,1.067335,42.980265,103499.633384,2.89504,12.21,0.718372,0.278201,0.113142,0.023509
sensor-21,sensor,0.671303,3.2217,1192.631634,0.111667,0.53,0.810353,0.189407,0.254005,0.010642
router-11,router,0.925238,25.076645,54994.941314,2.369623,7.97,0.740664,0.303641,0.150515,0.029722
nvr-06,nvr,1.079814,20.213533,57319.786608,1.232024,5.39,0.792053,0.191064,0.200957,0.018321
access-ctrl-04,access_controller,0.74317,10.452102,13897.304076,0.674482,1.14,0.765729,0.202813,0.228941,0.011393
thermostat-28,thermostat,0.886404,7.677528,3517.237478,0.390255,2.71,0.647422,0.321715,0.235684,0.013497
plug-11,smart_plug,0.51399,2.553512,1754.318302,0.102331,0.77,0.499181,0.494681,0.356372,0.011292
cam-004,camera,1.115085,46.222459,78074.032785,1.900798,15.12,0.577717,0.393078,0.09005,0.033484
